row_idx,group_id,stratum,fold
263,82023c1e459b7f0116d4ba9b8175178991e40008d926a353e46d8f33e90da958,cyclic|T300,4
264,c0c1c98f8632a3e389a82d9c55be84fe5fc4170943cd6c2d69f553697cae3ba1,star|T300,1
265,012a336b99a5a2a21da06e0d997e57e827fbf6406784ea5f5b0c8f11e2cc272a,linear|T300,0
266,204fbe4e48e91df237e1c3f32a483102512007417a55b32fa80730fdfdb4b7c3,star|T300,0
267,75f472e6fe9c388533fb46fc837de244beb6e0b81c5b8bd67b255c76b3fadb97,comb|T300,2
268,2416632dadad8e18e6d4a81f0936800e46b838df20b2ede5af1f24c97883112b,linear|T300,4
269,0dcc60302866637871bfe7c7d77f80583773dcb3d1edea7c7c4a2c41a1b83142,linear|T300,0
270,e469848b7261fb5601dec9df3e4383996dadb30c838475a60a26c641a804f442,cyclic|T300,2
271,c1fbed7e8869a2afe95a55d0341577f62c309e470e51e70c302bb71e5054c3f4,branch|T300,4
272,64f72c302420254eaead1dd0f3cae3eee5638c3abdeb8aed7cb5bcbbab988bc1,linear|T300,3
273,6854ca75ee4e3d6199747c5f4eabbb6684f67c3ba265a9e4a83ab88e0a200209,cyclic|T300,2
274,89b6efc4216b6250564802a5734ac5488d44eda80f99bd59f08261e5b2caab04,cyclic|T300,1
275,57fd57cf8ed1365a585f58dd29a1eb7bcb57cf1da8639740b73296c6a9dc6fa5,comb|T300,0
276,506db3f39672579e24b9dfb4f6ef8220d19ba8978791a3a51c86abca643634e8,branch|T300,4
277,898614a2c332a99c650c510f82e91d36a83d00355072ee5cc452a428b343041b,star|T300,0
278,8cc98f1fe1cb2af81ea96f3122f11ab54813c23d632d207f737c86d4310763bc,linear|T300,4
279,c12962a86ee7889733d980c8bd7ad98a1f9d960d123e44a2661e2c79eaba0f72,linear|T300,2
280,c092e055e9f0f3c08fa1b3843d2090ebacb3e3d1f3d8ad3b0e6bc2ab0b121e66,branch|T300,4
281,d475b797aab594ca17764ecef8f9c4be4b518bed04a18ca6f867af9216f6f134,linear|T300,3
282,f84173004d2614592c91824eac70048e1400e6b0cc1ada59fc26666ca5cb1e3d,star|T300,3
283,ecf1ce686aa7c8c8eae885b9370f44a6d4ff812b957ab79d1d2967cfa26c8acb,linear|T300,1
284,42b056bfe6c29b7bb90a0f4dc0d1c395e6bc63a5b9039f576df73e3fb29e92af,star|T300,1
285,0b979eb0671eec29d313b7b3b675bfe84f6bf2d7a720257435b780d7ca36a349,branch|T300,0
286,73fa5dccbab7761c66a5f68d1e10d9071d6b904f1afddc79c8720d4333eb7447,cyclic|T300,2
287,642b8ba99a4bf7f7123b5f159da4b0641482e18155dbe0602d0bc90b803a6bdf,cyclic|T300,3
288,1b82806db7ca071441b2859ed2237cf9dcfb0342a2ea85971c0037248e5c4b14,linear|T300,3
289,b1a205e3f01beca71270e8ad4dba6d521353b3b6965231a93e5b229a9f691494,cyclic|T300,0
290,b619103e9e3fd7eff31d4cd8dfbaaaa2ef06461e9cdf833d32227a84a6bbef2e,cyclic|T300,4
291,808a52debdb89f88f26175db2c275d9224d16d10208602b514d47624492a3abc,star|T300,0
292,1bf39238856ac4b0a316ff91060c74472c8d5f63c4e46f2d0ee1ebbaa0ed5fb2,star|T300,2
293,7e8f7477744390898e2e9f4c51ebf51cf0b839ae0b1449091a4a045b67ade22e,star|T300,1
294,c7acebed2d8533d2b7621af67344b6809f019c47ee3af2a3c4ff7e598a7677da,star|T300,1
295,cb305f7d4e482004bd1a5493bcd4c882734580f4867122dc7c69f3bda6da44f3,star|T300,1
296,ce90008c1f8c022f2745a57187093b240393ed17cfd1e4842c6872c3f437488b,star|T300,1
297,c6d756e2e67100a047d2cf42406e3bce11a53cfb8082593cdea8c84d406086a8,linear|T300,3
298,d2d44e229428e1d09826a274bb05f43c52eb7f75a83aba6990d18dfaca551ef9,linear|T300,0
299,4a2f87794491672a15544dc12681174622cdbd43d54cabd84982f03a1e7dc221,star|T300,4
300,c68c3102e679dbfde42ad56114fc65765798e9f693563bad61d1f29e020e0c26,linear|T300,2
301,85b57a8b7c17dc7e4b55306d866d62b11553ec2e5b369680934776deb0f6158d,cyclic|T300,4
302,56673f81281606a164b417d30d4350a265be0674a11f18001ea3b8789316edda,cyclic|T300,1
303,c427684bb279deaa4acba3f76a01cc6d577d01785c6488ebeaa42ef1879a3422,cyclic|T300,2
304,c9fca971caf2700dbc3aba98461963eecdf6101a936df0681dd68978abdb014f,cyclic|T300,0
305,fd3e9c4a18f91097b69103ba1df466a847346516575a5f99f0bab4a2d6f2bf3e,star|T300,0
306,fb317eb7fe6b27a8aa194655798f8386b680562165eb4015447a2470fcd2dc9b,star|T300,4
307,d6558ea5efcdb53b2e2216126ea1c2e52c6b46fcf5eaeddb6729646de7afd56d,linear|T300,3
308,5e67a0d43e43b6cd96426914a9ac81d57d4eac6f22efd14f85705dbc66432df5,star|T300,4
309,e06379efeadb04780cf2f8d18f9c4e23e0be150df12c0f170753f5b9d87afb3a,linear|T300,2
310,22f32482cc03bb4765d8077b0629aa904d36537128df740c55b923d6958c9892,linear|T300,1
311,0c3d2d0d08aa16cb7c16282e05062fb60654c1f13056c596e9dfa52c5c890a97,linear|T300,4
312,107fbfc3ce236c3a069423e2feead08000fbb72c3fda303a0085f5cd39043dea,star|T300,2
313,e233a05ba5e9e3de7c6c3c37997fd7ac8382c644a5669b54daac600bd8e2db27,cyclic|T300,4
314,e6e79f0997bac5936c4f06445be2a977754800e9cbdca06af59442c9ff6ab51b,star|T300,0
315,d2e5347f8093860289e6cdd6c66f6ebcf29bea351f68d9c54b63854f58364885,cyclic|T300,2
316,d521f9a8441307b099c8aa5147c24a3e77be5529f76bd8175cc38d722fc57cf2,cyclic|T300,2
317,93d6d8429b0e9bf6de602d167391c37a6af17cc8d1b821e5c582b5610248db96,cyclic|T300,4
318,fef63724fd2d4480069b972042614f5b34a597d19930c7c4cdb71aa84a25bccf,linear|T300,3
319,f00ccab2230662e0a4b99be9d13cb1d9d3eabd9c1ce2b6e92aa43347fe692447,linear|T300,3
320,3689a29278eea5d1b4772e87f7232c8add1b2f2d9339c9be5622651a46639295,star|T300,1
321,7a596feb92ce08441f45622d38ebb3a49f35fa3a5514c96a3c5952fb50fcb7b9,branch|T300,2
322,121026e291926cdf735ff25353720e39fbc3c82743928f08aeecedc3657a2266,cyclic|T300,1
323,b6460ef6385cc9122d141ea701e2bd453659678e3fc051bd7c7987d68d05c0e7,linear|T300,1
324,52481e67fb5f9421bafb48c38f520d52bd00d37ba447317f00928046e32f3615,comb|T300,4
325,63e79cb100ea1492da4d2697aaaee3249264ec9fc9c80ff930e54975bacf7044,cyclic|T300,1
326,5c680096d0be70585d351b2bfecc639e89c7fdae26556006ac460ca8a2c2ab09,linear|T300,2
327,aeeb4bf59ed5d8afaad8a5ad6d38c17d9aba99e058cfd9fab27b44f7662c559f,cyclic|T300,3
328,8c73a7050a1818f9f92b70fcb4749c8531d18ded26c1363d1593673292d173e9,star|T300,1
329,bedf884c1be77edd1254d2cf0ce53b6837d31a24a523de1b647c92bcf257db05,star|T300,3
330,d83b6065d3d7dac89133342b4b68cf1f70736a1f5b3297e7eb01e24913953591,cyclic|T300,4
331,4229ed2b2d7273ebba205015b313b784fd84ed8eddef33a8ffa789439341dbd2,linear|T300,0
332,a591aa752f0bc3ac46ca2d8edadabb83eece805ea064e71309ee3c615341afd0,cyclic|T300,2
333,4ffb04cfa064d2a1a57ea9181039701ef740aadaa7adafffc40488e7cd3b8454,cyclic|T300,0
334,c556b31c96e7ecad48706d1934697973c10a9a2fe95b6daadc53b44125ebfc8d,cyclic|T300,1
335,e2d42e43525bd8f5e4ec7fe4fa439e2beb89315613ffbdaec9405ae4ac6c34fd,linear|T300,1
336,9c22027f6e3c7fd2c30ff6a73c95ab98d225cf4aed162b40995d9661cec283bd,branch|T300,4
337,b6b017851d3892cf6b143ec34baeb9e4a42b75897dc89fd4e4992088995cac50,star|T300,1
338,b899fc963f940ce3ed16ba2146636c9bb7fb92944426e048f1df5deb0fdc1791,cyclic|T300,2
339,4aaa1c3de40268c41569a3494044dcebb729c2d97b60a6ea4f2290fa8bd2b83a,star|T300,1
340,248c39cac21ba1bd67ed767c87ef6e19a831d7cb5e029a18b68a6629d75e2562,branch|T300,0
341,5ff007001b606eab8c1d26e9039bf1d2eba713d49d147d200f8c6fafe4cc4572,star|T300,1
342,6fb8b30cffc869f69ec969a08ad2a4e6b9f2ad32d0eb3e435231c05c5cb30a4a,branch|T300,4
343,5e676b9dd257b3a009d130f29e8904db6d87516878feac0eec3f664b81848819,star|T300,0
344,dfed2f8d8f1fa48fdd8696cc0a895511a8d82e6b27d35cc6dba524dd5bca6011,linear|T300,4
345,5ed736417a93f67ed967ba2c5d89cd563a4a44a4fe648a1e93a6de04bdbf643f,star|T300,1
346,98896916e08da8ccd354a3bb955a0fdca7ab995a332b1ef3c2314ff3a0b38af6,linear|T300,2
347,ed985da55a3dd9616eaac91978ccf300cefea2e0f523dc3f636e322fe7697db9,linear|T300,2
348,b9d3ba6e03f4ae3a773427a164fc0c0bab79f8bceca2c0d024eb9b24ef36a51d,star|T300,3
349,c120ddceaf1dd625db676ebd32b0014f904efc899acdf7bb2b622a9f3d9c8d8f,linear|T300,3
350,e42a9190f63624b3a5568bbc8a4e0e0c4f02870783e2aa7099a8f0e8b75a4cdc,comb|T300,1
351,b8926c6ce4caafd463985710586ecd3b28805f729184df9093fb40be6320abe0,linear|T300,4
352,5e50ebf580a594f5d6da783cab8e92aad3f5307ca71ca9645394fa36ad8d7215,star|T300,3
353,7762892c22d632e137fc8950240df5e2ed5600cf78709c729fb9845ddcc91493,cyclic|T300,4
354,ad9cc1f463c57f96d4f3ddd6baef3fbae47e2cabc350b017ad2079d80c6fd2e0,branch|T300,0
355,de313037b97ab19dcf0c0e1ff7ac5990e1de2b64dc380468e339a7eab56d942f,linear|T300,3
356,4349edba3b9340149d4fd7d6c51781ab9a68c6d1c5e0cde2dd41522c5c29beb7,linear|T300,3
357,612f567921fed058b87a25326b0c37c0b2f42f2f3982217eb386b569a1b93e17,star|T300,3
358,2dd5a58c89f851bd6b277d8e083e0a8465fa7dd6d3b7e6f796688db38fd3602f,comb|T300,0
359,03b340bce762ed2fc01a5efc4d53b2b2e443598d31bd8a6cd1daf591c2d0cdb0,comb|T300,0
360,6b16ffbd7f286b25952d842619e73fcc5e9ac520fb87e95f12c336cb88c83250,star|T300,2
361,54f52d4482078a0be90fe73a9957f959678aaeb75e49fbd6deb7bbe91cbbea55,star|T300,3
362,df95628b5a186427e8dd733992aa8217737bfa27b6bdf94734c3daece8e891ad,cyclic|T300,0
363,173215e1dee68669c807815fdfbb1898139f17c246ebe018ca4b949d651c2e59,linear|T300,3
364,bf6e28d1e6139bffb0512b09bdaeac0f9f5a97ad16814f7e1f44f7d77ad7c0c6,linear|T300,4
365,1b5276adc32bc4dd9486283a6ef558cd28fd77cf1062d1f2ecb222da7e22974a,linear|T300,0
366,3f4cc74cea592b43a3e724f05147386ed2b55ba91b1a1c35556d41afa04fdfa4,comb|T300,3
367,b1d0e2e581bfe0e6c67051a418168de9b28b7718cee2ce08a3bf1ed8984330aa,star|T300,1
368,6d0e146edb701ace586dedb33ac8a8aea35d8ea338e42f058c6c624d3e9f1209,cyclic|T300,3
369,b85f8c160b9ec3b21f740ebcae04bb7102b3164c6143a7a9d49c3b2c67405618,linear|T300,1
370,e128beab33363171e8bface66e1faa7f2613843e75892a94bc3d52b8576cfee3,star|T300,0
371,6874371fefb76b9655bed2e04d9d88d413f53007e8fe4bafcdac6816535cd055,cyclic|T300,4
372,c7534832421a4b7d4edffe761ed48057220222265fafb682aab6347114e5d3f1,cyclic|T300,3
373,5ff7a37f28dddd936330f8e9e898978496ceec62758089e857cd2a303c68a8a3,star|T300,4
374,2b549ed1c947ff82de01eb7900849916978bf934e5b16e0dd3ad124ff40e58df,branch|T300,2
375,7ff12c47a6768ec98e8fb86e1d9b7028c5b5f79e147542bb32bdb4d59772d743,cyclic|T300,4
376,b1fd22980d3aa6942e7a210bad6fa8f4247cb77b4e0cf68647ddcf605ea99f88,linear|T300,1
377,439559df7b81e169880d5241666242312eb45624b047d9c9f11fef20bebfc685,comb|T300,4
378,c198f004f89e1853ca7d23db9c2813d39d84f64ffcaaab760a60b5839e9a31ad,comb|T300,3
379,1904d0d6d7362582f43bd87beb2952f0a540b8588a981fb256055aef0e1caf8d,linear|T300,3
380,03452caf61b37a53ff21832dec6047bd5bd54fa7bdff4ab7643581583c94d847,linear|T300,0
381,b0bfbec5a336a6315e32b254b2ad85881c6a477ae0a92e928673901e142191aa,linear|T300,4
382,bc86d15742c5df8c31ddfeca19e27bcaf17c00c5684d7a1ce6b13f2a2cb66ba4,star|T300,0
383,0d14eb5fae998e920f40d4b1b955e4a3fc37eb654e83e496c39a92f247bd1d65,star|T300,3
384,570d6db4c898f9308339eb0061c151a2f33d6b452d53d52f929f8fd3477102bf,cyclic|T300,2
385,855a1e48ac6b61bf6bd0b7545463f9848e362a7587e6dd7e1f76422c64de9b97,cyclic|T300,2
386,eed081e3deeed4b9e50c327c41627672209a8a90ce6a1b998b45d0cd2bc73027,linear|T300,4
387,b508597a51f74ad43d2d2b16d3b6be6b3b779632cb1b4e39c1e2c54e36574383,cyclic|T300,1
388,a38589e08408d72510a6fc833c6738497c08027bbfb88393da4d27513d8b1054,star|T300,0
389,9c202805aba5bb67004d6679a3d82d3d344fd4a8c40ba5226e4593d5c3265e74,linear|T300,0
390,45ccfe650bb97653fbeb220e0285b84b00f4096fcb16af04942b8fdb9c65ab2e,cyclic|T300,3
391,ac3c2e5175aa39883348cb0548d3eb6d2b9d33e6ac2c5fd41bb7d9f5a0150770,cyclic|T300,3
392,dcd102ab5dcb8795478c6a7de6f7280a6df08af921d19439d08d7f2623257432,cyclic|T300,3
393,667c4111df85d24d4708170db8bda312753f84e5a1ad851a48a4a2323d2327b3,star|T300,1
394,830aef819a0ed04bbabe094600327138154ea0cbfddc49804b83aefb1380f080,linear|T300,2
395,a3668cb113e907671db87e9148ea65bb5868ad571b1616bbc88639521a595f8d,star|T300,1
396,64d6ba2ce517510230e9e474200aad413ee4b7078fdcb2fb909171644ba17dd8,cyclic|T300,4
397,e04764353e1e649388868f7eb7684f9bec53be5019d00739cb5bc57d81b808b8,star|T300,2
398,b263e0540ec510a0e4881c25e3058baccc9b3931838fec3f336a33746ae5066a,star|T300,1
399,ea7898386f5945232ef42ed0fbbb0e1f7ab9fa5db6ce8b5dcf80a61a3f128dd9,star|T300,1
400,8acdd296b928c4f1259384e530b3f61bdbd90cfd9423c2c2fcf2dce8ccc54175,star|T300,1
401,cbd0a6aede2abcdfaabb76a59fb86a3c9de92033770bbd5d77a4b13f08bc3a1d,cyclic|T300,0
402,a099fcd1cd824956efafa9746bd89c9d054590281be60744e745a4ae30486ec7,cyclic|T300,1
403,4ed478210f558f6b3588d140492ff1a283569187ee7149b01967d6ff17e7487b,star|T300,4
404,a32b8559e033c2c7ecf8cf5ab9ff301fb7c902e951adddd1b52357b5936fd5fe,star|T300,1
405,d94d42515a8c9494aa6e3c12aaefdbbd6d139a755eb153f89e7f471a0e8d3ad9,linear|T300,0
406,bfc22a20bfb6cf06f94a825f465448b0c665808e9a5db4ff5c6605c388d69b77,cyclic|T300,3
407,4891c550606d0b8025555d077bfd8bbb0fa2de7d4bcce6a89016f21acdfaa275,branch|T300,0
408,19f7c55c5d164272a56f50ec944f71ce501e0046117d35add1a15f122b63ee4e,cyclic|T300,0
409,6a0487ea8998a6b133190060d30d2636832c668689de18a1663f49a016bb7f34,branch|T300,1
410,6b3cd63d2b9f1d6d4b25f30e4910847096392b8d7bef545b8dd76c28ed2ed4fe,star|T300,2
411,5fec4614dbdc6bb3569bb07862f5d4b9e5e6fe46fe339d53da52193c181c259a,cyclic|T300,3
412,75fa951076aca7a96209b2aad8c39c5a323789a8a4ef75f4fc148cb24ee91bd9,star|T300,0
413,5666cca9db825707a46c975ae31ef1ccf5115d154fcb4bc2c52ad304d7d7b9cb,comb|T300,1
414,2fd6d96e6af586762d1fdb0d6a00ac167cf7a24268e1cf15544ef4c14a4e7d1c,cyclic|T300,3
415,05f756754f6c9eff2e784e8b7bb99acccbdf1be558aa4588d938ab0811a66c6f,cyclic|T300,2
416,b5b02eadfbdf043942c3f4ab11ae44295c3a3301a9f65b13259f21ac16e9f05b,star|T300,1
417,9abbdf45d7da6a6f77938dd8fa6c4074c76e73c86eccaa8cd9c91493b9837338,star|T300,1
418,31e59424303bb32f3d03318d82308bc6868af3af8912856068b3a1da2b9af12b,cyclic|T300,4
419,58444841e54e8bcd742462bba4d6f093b4e9523052fb2ca984be031b3a4df835,linear|T300,0
420,6a2c25803f19cf49a6bf6d759ddf9c143ef1813a8a8a64c17e20d8ecf69e605e,star|T300,0
421,96b5a8f1e04dc215cc85ed1409c4762b42c77577268a1edabb8ba6dad3c539eb,comb|T300,2
422,e70c42107bcd4788bc9b4ee3f432f0b33a8a03c1f3a281d55f7b9062ed45fb74,linear|T300,2
423,b625f95b01453d2657a4eca2c52cfd519a680b2fef3eb1c08e124877feaa0886,linear|T300,1
424,d64355d7cc5d9d1671c4879a4cce76ae8c636ace8f23196371de886ae796d0fd,linear|T300,3
425,2f7b1c56e1d61afb88d639af7d3409345589b3ade4b2a8808aa6d5e000a89c24,star|T300,3
426,6996242950aef0b0e2c17d9bbe581fc9f3e436eca9b6281cbfdfdd51f8e46c5e,linear|T300,3
427,aa9f140e714ff1be83ce396bf04697a5175de5e6e7fac516924ed85ffa8b69c9,cyclic|T300,3
428,70ce18a56c857de1b99e86fcf257f40acd29e61a52ea9f9c9dbea6b6f809d04d,star|T300,1
429,eb861b51b1a46469353d03e3fc7a4f00c26b0858a625c74f735d851c0aea6ecc,cyclic|T300,0
430,ff435b56f6ce81a426dbaa419ea6473a620d6e2d2d3a4f40b1e4f4ef16a46eb7,branch|T300,4
431,5f73c3004ca798e482c6a595a7d134f20af7416a6d296351bdf505ef203790aa,star|T300,4
432,b0199528f52c89d47c6672657619a5d1675fcf8c7fcf6085a8e2502737726d4f,linear|T300,0
433,eeed23a0d0b697e853cded48587eb81ea9588d95178aa495b7ee11193893d5b8,star|T300,1
434,953568b15c38e91458fb1961548cd99e645e5f477fddeb7d89c0d4c6e3623ebb,cyclic|T300,2
435,3f06aff163519bdd74f035de85b47148439f62b7049ba8e60af4e8a87784e7c0,linear|T300,2
436,e8ec98c4081791a5ab305fdd7bc691f4185a9cacd4579b3bf5c2902e8fc8fdb5,linear|T300,2
437,07e4a7a62e3736c2968ec3029d9f125990a87d9292cc361ecabf412ab79495a1,star|T300,3
438,e88d4f332e59e62eafb48c4fda4ed2c460941ac75440749c09b4389059872934,star|T300,0
439,5cb109195b2fe81aa3aedefaad679a1fd2e592dc741f165a4df86a5d90d6da6a,comb|T300,4
440,c66459e3be9780d8c3429c4f61417a93ff49ee32ad3241670c566d4e3a688b71,cyclic|T300,1
441,0333a63e3a6ff3f49c8858f7d029ec61fc4d74c5a3eb471ccdba97a636811e5d,star|T300,0
442,101e534d701dba6ba8fa25375c95f86df96ddcecf31a0afc7a371202f2e14498,cyclic|T300,2
443,fb74682eb0dddfc99db68121166b67677c5707a06104844d7d39e8ed1baca848,cyclic|T300,4
444,971297aa69d2b64b3f9c817f40b54a4eaebe72aaec6a20e061ea37bf9fac1b62,linear|T300,1
445,d388a295c05873078d6992be78cceeb58ef108714ba996d02a3e3fa61d0bacde,star|T300,0
446,d8cffb2e750a794d60f8c1a90700266494c0291971393939b7bde1bec37cde83,branch|T300,1
447,96e0a5698421630ce0d02bb3fca13f92215df4ae4fd6d7bb8b9a027e68807a84,linear|T300,4
448,03c105f7b31328a8b716fa0738247dfdc2f5222d06df0975b6914dddd01eb516,linear|T300,1
449,ffbc63e79daa3d805d74f4bbd64d7ca08cbc41a3e40e99cf1cd41f24f45b9cf2,cyclic|T300,3
450,14088c50ef32fc502db237396424a14e6f0405f8a6b7486f0a029583e9b7241b,linear|T300,0
451,d17d776df649b0590bfe0c3b935bcabd55f96d84576ea1b0d4f14987ef9f2f5a,linear|T300,4
452,0f84f8055e117095ff10f42f4ecbe7eeb4b7e2c34a5d517051aef7d2f5476b61,comb|T300,1
453,12d5337983696c75913da7c7e4a60cf867ccdcccc719c0987e9c0ee3bf445d71,cyclic|T300,4
454,fecf3fca1fe14f6bbf8a42fc372899a45f8c030f78ce08199f0df017a27f3567,star|T300,2
455,84bdb756900b883a70ec941fa14549421b81c464fe12e67c531961fb58cffc47,star|T300,0
456,bbd91b5b06df8b2f20b7ef52a1fab4104bd5efba7234274cbba4841c3055c099,star|T300,3
457,3cbd7439b32ae6386a231c2f306b253ea4b1f2362406f0983e7c1202d18c664d,star|T300,3
458,69de433e00b0dc3936331da8eb563f6f9b707d4f6b9113c9b50b58cb2e38b218,cyclic|T300,4
459,bd77e7d3d98a2daf0aeeb39e7456c5157b7d4b02eea659d056eb616537870623,linear|T300,1
460,c98ee8e542fccaef3f5849679aa9045e9e66a4ccf528e8b06683c0709863f9ab,cyclic|T300,3
461,6cf04b66b13fd37cf9204245a3e44e6d89561773a09bbcd9c291cf7fc348807a,star|T300,2
462,b33754a68386e23c630dac954d4be7457f583b6be9734d388a0ed030be917dc0,star|T300,1
463,4682e5c1ad4e668ad776208bfa7d2b4dc60a12ea75d58fd0411e8ac08e98bf73,branch|T300,2
464,d59afc96e4522cce8f793cc97047141b70e59020c7ee711ad3b5259326a137ac,comb|T300,4
465,b6d7d04f84455bc3f4fbf4e0dd9754772b2e043609ebee3a4feb4b58df22eaad,linear|T300,4
466,2fd8dfae47cee3fcbfb6a55a6ad5cace6815e123449dc2f6963652a77a31da36,cyclic|T300,2
467,2cc008e81a76e04c9e887a0b89f5b87d120b75258040b4c6de733bc25e9d84ed,branch|T300,4
468,e941053c763e15f064bc965ecbe43f8ea7dcd6ea860d0c4ba12374f57dd71df5,cyclic|T300,0
469,043d945a28324818cdf3517725091223031a3543578be63106a99507de7c1295,comb|T300,3
470,7150cff51b205d6d8bec1a714a0d394ed692045a8c1685006c1406513c78fffb,linear|T300,2
471,a96338d6d82d2b8950cf2943351e7a388643ef1f9eba16dee6c172485da4af30,linear|T300,4
472,fa2e16f2c805c54c7b7699c9a93b538534ce2ad33ee91ece4232cfbe2092f513,linear|T300,3
473,fb176258012fc5c29bcd001ca37209af9c3f56ea893368c8cf0b4974b415f09c,linear|T300,1
474,111fe3dc922f25424ddcebf64de2205a3388314f0e21e1d84839df4ee97afc33,cyclic|T300,4
475,50b92f9408609883629e67a5900494ac9654dd6c11d06f69b375a5b7f7bcb766,cyclic|T300,3
476,b739f5f68cb1a983faac552825b27bb39d380ed8d358147b5456e1624708a7c9,linear|T300,4
477,a7f893f9eac22bfc9fe72a500fc50453b272d3d9f3eeffa444df48b803797c52,cyclic|T300,1
478,3ad5fa2f7db54f0308ac900799c5c20c456599dc06ca529958e6f905238760a7,linear|T300,3
479,a73350f506c6117ac92f5c6bc07dc994bef0d412a1e588afe8b6735c6f9008d5,star|T300,3
480,54776bed95e8bf5d4edad5bd6a513ef64690b8b07a9db3a48e1adefbdf21025f,cyclic|T300,0
481,4facd4759928f36b834734ac0d1669a8fac01e29a17d75e3b36c6a14d4959e4a,cyclic|T300,3
482,d120998bca594c30e6d0f5635b7d6c5bea6cc9362f90a63684dd8c19e520176b,cyclic|T300,2
483,120ed057316e6b887fb34bdd6c171f3a0a8eaac95f75bb7fc549f4f00c30ef4f,star|T300,0
484,4449b6663343ba325e13ff44dee0892f23bb958f053119f5ed7d8a2ea648a920,star|T300,0
485,7c982981b0efa2fa9d33989812dee742a03f52b5cffc2f9744f6cc97769a21f6,star|T300,0
486,0046b8f38a14d3faa8e14f46c5df151f2d356e26324a70dc6f23614f9c8b1d20,star|T300,1
487,ef3da5518e96dd3db06c27c37b17e1f04449d35a38feb00a07ead7078f4e5445,linear|T300,0
488,cdf8a9986d058af234e2ef63e39f95d797be82b52753cec769b8ecc79dcbd1a1,cyclic|T300,0
489,05b7985970bae47c3f9279e1f386d2da8e17d0800e66208b28d27a57fd0d1fc6,cyclic|T300,2
490,a8f50045bca867776e0259def6da71879c1efbcfe18cd9b1437b4eafd582c63d,cyclic|T300,1
491,10dda7b753ab72f9177c1304c548e61d21ea229bcb1b3e09e98489178d2cc4ec,star|T300,3
492,237f1ab49ef78b2d5d48a3a2237d62ae236ea3fe5802ef65a58a5e3a732d1efe,linear|T300,2
493,658c5da1e8f87e8278fece807ec386e1a05a3d1d08458626be21dca9d5d260ef,cyclic|T300,1
494,fa0d02f3296364ab28b0299dbf5b2d3d82fcc351e71f5c3358f5afc040355a4b,branch|T300,0
495,2f054f4c1882c923ae4615f0b0e4b647b59f20ac5d2c28d47d35513605957cee,star|T300,0
496,c7fc4cb8fa3272d9176ac14017fd5e6c2246ff6b39ced3db625169363972b437,star|T300,4
497,575ed2013362a048f98a05994e7c4825ab177410c514749631f318f87aac9a7c,star|T300,0
498,5093ed30ee8a54cb281a3b842e2a9dd896b169b4a9491020d8c04e56788d535e,linear|T300,4
499,df4c5acccebfc6628add579dca86c3bc5b1d085919209e2b51dd44d0bd70718e,star|T300,4
500,ecdea68c925d612e225a3f497449af14056fdfded919a64c24c629650f697b21,cyclic|T300,3
501,b7af835a1b640d4fd913a46a8cbe09fbf093bdab94d5d51911fd36c3f1b547a4,linear|T300,3
502,90ff0297548ff2de9e497e2fa3ea8cffdb40f7006ce9a04f71c2c0ccfcce7260,linear|T300,1
503,cb517a5332b2366493bc5d05e296a8ab56209ef1984c7322728f9f408269283a,comb|T300,0
504,e10a021b8a4684264ac6d7b1839d07754d78c002b0ad9b9bf8e7f62225ac5dc8,linear|T300,2
505,4e92246305cb84220c20e92833297d6c35e16abdfb3c5e789ce986e7656e755e,linear|T300,3
506,bbb76f48b1e01b10e384008384f14da1f9d8c43f337d03871750640828ebe6f4,cyclic|T300,4
507,b8b22258e32d3d1008980ff4bdfaaa8203ffe9b95a32142b863295be118dd998,linear|T300,0
508,2c09cb9b6e05334c7c1dd7c1f65e0ec6fc74603758110318c804ab9f41d81c6d,star|T300,2
509,aee175a0c8050c543cf455e7e2f6c8800c5bbe1ab0e3bc25353f8426645f5382,star|T300,0
510,b54629d086b63e4bb1a0f2213a8a7cb421c4dde389203103be46acc9b6b1fd0e,comb|T300,2
511,85a3f1065aecd8e5651968df674bf61a60e8e47aa2fee55d6b10386421d3828c,cyclic|T300,3
512,84afc332664aeb525a64e0f5f88a76ae0be8309debcf1417c2eaa640395135e1,linear|T300,1
513,0facec221e2250fb8a9bec0dc6e360bd4f5900287f930b247fca8b792ac10b45,cyclic|T300,3
514,e129b9be2edae35ed5d4be24db1f3f0158b1289d7f9e91c911660a8549d7096d,linear|T300,0
515,f2207059affe5514aeedeef8258ed27e99b26f810a779413feb093361c376a70,linear|T300,1
516,28115e53374d7f059200354c4684988efbc033fcb62bc152bf877af018467690,comb|T300,2
517,c0b086cd697840b86c3879271ad5545f0ce51d08688bb87ab107db648b56457a,cyclic|T300,3
518,6c9acc6268614d246f4d7a52defe51b22dac5f3fecce943d679c87a841cf6377,star|T300,4
519,8001c5c62f845f6efb680129a552947c677baf6d9781d46e4a8be3ec74d33ed3,linear|T300,4
520,38a67a9ea265989f151f17c95e008d9951a39c7384cef1463b8b31acb6653af2,cyclic|T300,0
521,3e68e55a23f0db9d7b25ab2379ebbb2034c8fdd876923c685e5758cdd9bf3db7,linear|T300,4
522,0b90f5a342f6aa05680fb5cd61de9b5e0c567a1508362de3f494bfee03b3ba7f,cyclic|T300,0
523,adb751cbf939a0e039708934663586207dba1ff83c2afdfb351e9ac348993d0b,cyclic|T300,0
